Nome,Estilo,Padrao,Score,Pronuncia,Memorizacao,Comprimento,Sonoridade,Originalidade,EstiloScore,GitHub,.com,.com.br,.io,.dev,.app,npm,DockerHub
Alxavo,Scandinavian,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxeara,Invented Word,blend,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxeix,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxela,Invented Word,blend,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxeuna,Invented Word,blend,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxeva,Scandinavian,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxevera,Invented Word,blend,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxexa,Invented Word,blend,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenara,Invented Word,blend,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenas,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenasa,Invented Word,blend,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenel,Scandinavian,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenia,Scandinavian,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenisa,Invented Word,blend,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenixa,Invented Word,blend,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenora,Invented Word,blend,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenuna,Invented Word,blend,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenxa,Invented Word,blend,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenyna,Invented Word,blend,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alziel,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alziena,Invented Word,blend,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alziosa,Invented Word,blend,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alziuma,Invented Word,blend,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alziura,Invented Word,blend,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alziyna,Invented Word,blend,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranela,Invented Word,blend,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranen,Scandinavian,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranor,Scandinavian,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranua,Scandinavian,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranur,Scandinavian,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranva,Scandinavian,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranyn,Scandinavian,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranza,Scandinavian,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravan,Scandinavian,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravas,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravela,Invented Word,blend,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravena,Invented Word,blend,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravia,Scandinavian,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravisa,Invented Word,blend,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravixa,Invented Word,blend,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravosa,Invented Word,blend,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravuma,Invented Word,blend,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravur,Scandinavian,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravxa,Invented Word,blend,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravya,Scandinavian,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravyna,Invented Word,blend,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arcela,Scandinavian,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arcelana,Invented Word,blend,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arcelasa,Invented Word,blend,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arcelena,Invented Word,blend,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arcelur,Scandinavian,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arcorio,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arcoris,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arcorix,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ardior,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ardiva,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arelar,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arelur,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arenan,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arenua,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arenza,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Areran,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Areras,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Areria,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arerur,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arerya,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ariava,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ariaver,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ariavi,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ariaza,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ariotrue,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ariover,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arioza,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arlian,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arlias,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arluor,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arluva,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Armerel,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Armeris,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Armerix,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Armerum,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arnava,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arnavas,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arnavel,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arnaver,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arnavi,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arnavor,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arnexen,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arnexver,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arnexya,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arnior,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arniva,Latin Modern,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aroria,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arorian,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arorias,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arorio,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arorios,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aroriur,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aroriver,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arorivi,Latin Modern,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Becele,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Bemere,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Benexver,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Besetrue,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Besever,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Betaver,Premium,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Bevele,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Bexetrue,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Bexever,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Bezene,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cacelua,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cacelva,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cacelver,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cacelya,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cacelza,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cacora,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cacoria,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cacorua,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cacorver,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cacorvo,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cacorya,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cacorza,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cafalsea,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Camerva,Premium,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Canava,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Canavia,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Canavya,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Canexver,Premium,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Canexya,Premium,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Caorivo,Premium,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Caoriza,Premium,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Carava,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Careva,Premium,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Carever,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Casava,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Casaza,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Casetrue,Premium,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Caseza,Premium,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Catava,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cataza,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cavelia,Premium,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Caxava,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Caxaza,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Caxetrue,Premium,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Caxeza,Premium,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cazena,Premium,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cecorvo,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cefalsea,Premium,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cenave,Premium,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cenaver,Premium,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cenexe,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cenexver,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ceorie,Premium,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ceorio,Premium,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cesatrue,Premium,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cesaver,Premium,prefix+middle+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cesetrue,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cesever,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cetatrue,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cevele,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cevelva,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Cevover,Premium,prefix+middle+suffix,83,20,19,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Zetrue,Scandinavian,prefix+suffix,83,20,20,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alanel,Minimal,prefix+middle+suffix,82,20,19,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alanua,Minimal,prefix+middle+suffix,82,20,19,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alanza,Minimal,prefix+middle+suffix,82,20,19,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alaror,Minimal,prefix+middle+suffix,82,20,19,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alarva,Minimal,prefix+middle+suffix,82,20,19,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
